time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,sun zenith,sun azimuth
2012-01-01 00:00:00+00:00,8.37,99.09,0.0,-0.0,0.0,292.23,2.07,11.0,100486.0,162.84510771445912,331.60665669511445
2012-01-01 01:00:00+00:00,7.82,99.42,0.0,-0.0,0.0,284.57,1.95,17.0,100450.0,163.671341919104,20.78842647095314
2012-01-01 02:00:00+00:00,7.28,99.76,0.0,-0.0,0.0,276.9,1.83,23.0,100415.0,156.2158442954546,55.67060057810096
2012-01-01 03:00:00+00:00,6.74,100.0,0.0,-0.0,0.0,269.24,1.7,30.0,100405.0,145.56438768181658,74.02128316572833
2012-01-01 04:00:00+00:00,6.19,100.0,0.0,-0.0,0.0,261.58,1.58,38.0,100395.0,134.01787735808142,85.81991802913774
2012-01-01 05:00:00+00:00,5.65,100.0,0.0,-0.0,0.0,253.92,1.45,46.0,100385.0,122.29463496381555,95.10887370658162
2012-01-01 06:00:00+00:00,5.11,100.0,0.0,-0.0,0.0,246.25,1.33,61.0,100408.0,110.72402279673521,103.52344812333104
2012-01-01 07:00:00+00:00,4.56,100.0,0.0,-0.0,0.0,238.59,1.21,76.0,100431.0,99.55225332928237,111.91953408589762
2012-01-01 08:00:00+00:00,7.05,100.0,16.0,43.64,14.0,253.25,0.62,92.0,100454.0,89.04362365477253,120.89146027813223
2012-01-01 09:00:00+00:00,9.14,94.49,96.0,48.37,86.0,262.88,1.17,37.0,100447.0,79.53643018161942,130.94686251098983
2012-01-01 10:00:00+00:00,11.22,88.97,155.0,29.68,145.0,272.52,1.71,342.0,100441.0,71.48342212135682,142.52654070129972
2012-01-01 11:00:00+00:00,13.31,83.46,195.0,23.38,185.0,282.15,2.26,287.0,100434.0,65.45947262380164,155.87972987811418
2012-01-01 12:00:00+00:00,13.52,79.97,248.0,50.78,224.0,294.37,2.7,285.0,100382.0,62.08085473898023,170.80151112906822
2012-01-01 13:00:00+00:00,13.72,76.47,248.0,53.33,223.0,306.58,3.14,283.0,100330.0,61.794108002991074,186.4418358414923
2012-01-01 14:00:00+00:00,13.93,72.98,184.0,19.21,176.0,318.8,3.57,280.0,100278.0,64.64124838243877,201.57392263384222
2012-01-01 15:00:00+00:00,13.07,77.83,129.0,15.67,124.0,321.72,2.97,278.0,100307.0,70.23419686386399,215.24321655436373
2012-01-01 16:00:00+00:00,12.22,82.69,88.0,65.4,76.0,324.63,2.36,275.0,100337.0,77.96823027902595,227.13463884820675
2012-01-01 17:00:00+00:00,11.36,87.54,0.0,0.0,0.0,327.55,1.75,272.0,100366.0,87.25137711621485,237.4379747173952
2012-01-01 18:00:00+00:00,11.09,89.84,0.0,-0.0,0.0,328.02,1.88,266.0,100405.0,97.60776575220328,246.57389347767344
2012-01-01 19:00:00+00:00,10.82,92.13,0.0,-0.0,0.0,328.48,2.01,261.0,100444.0,108.680835917876,255.04121696699804
2012-01-01 20:00:00+00:00,10.55,94.43,0.0,-0.0,0.0,328.95,2.14,255.0,100483.0,120.19620891627137,263.4126555207193
2012-01-01 21:00:00+00:00,10.85,94.73,0.0,-0.0,0.0,327.58,2.23,251.0,100470.0,131.90887865266586,272.4765785411886
2012-01-01 22:00:00+00:00,11.14,95.03,0.0,-0.0,0.0,326.22,2.31,247.0,100457.0,143.515030244192,283.66391548457455
2012-01-01 23:00:00+00:00,11.43,95.33,0.0,-0.0,0.0,324.85,2.4,243.0,100444.0,154.4073899676571,300.3690675418458
2012-01-02 00:00:00+00:00,11.35,96.65,0.0,-0.0,0.0,325.45,2.55,243.0,100454.0,162.7277763420917,331.37997456883056
2012-01-02 01:00:00+00:00,11.27,97.96,0.0,-0.0,0.0,326.05,2.7,243.0,100463.0,163.62719383659515,20.334105843523957
2012-01-02 02:00:00+00:00,11.19,99.28,0.0,-0.0,0.0,326.65,2.86,243.0,100473.0,156.2345782360642,55.33783593804975
2012-01-02 03:00:00+00:00,10.95,99.52,0.0,-0.0,0.0,325.97,2.64,255.0,100480.0,145.60656205300685,73.79325060471939
2012-01-02 04:00:00+00:00,10.7,99.76,0.0,-0.0,0.0,325.28,2.42,268.0,100486.0,134.0669741162562,85.6438452105615
2012-01-02 05:00:00+00:00,10.46,100.0,0.0,-0.0,0.0,324.6,2.21,280.0,100493.0,122.34329540823782,94.95871559320199
2012-01-02 06:00:00+00:00,10.69,99.96,0.0,-0.0,0.0,324.72,2.2,290.0,100568.0,110.76777437996725,103.3856834937389
2012-01-02 07:00:00+00:00,10.92,99.93,0.0,-0.0,0.0,324.83,2.19,300.0,100642.0,99.58741519265092,111.78608254563159
2012-01-02 08:00:00+00:00,11.15,99.89,18.0,87.76,14.0,324.95,2.18,309.0,100717.0,89.06643975347268,120.75700035271223
2012-01-02 09:00:00+00:00,11.76,92.66,145.0,275.66,88.0,326.78,2.74,315.0,100766.0,79.54267331680116,130.80818336593472
2012-01-02 10:00:00+00:00,12.38,85.43,141.0,14.82,136.0,328.62,3.31,320.0,100815.0,71.46843097710172,142.3832719970971
2012-01-02 11:00:00+00:00,12.99,78.2,379.0,499.5,165.0,330.45,3.88,325.0,100863.0,65.41894359014823,155.73604553073108
2012-01-02 12:00:00+00:00,13.51,72.76,436.0,561.44,170.0,323.0,3.96,324.0,100815.0,62.01263630828077,170.66704018041946
2012-01-02 13:00:00+00:00,14.04,67.32,178.0,4.25,176.0,315.55,4.05,323.0,100766.0,61.700096434392464,186.32849890004965
2012-01-02 14:00:00+00:00,14.56,61.88,329.0,329.92,191.0,308.1,4.14,322.0,100717.0,64.52723126876141,201.48925983807118
2012-01-02 15:00:00+00:00,13.33,66.93,299.0,656.88,88.0,301.02,3.57,327.0,100776.0,70.10727262557349,215.18716804564895
2012-01-02 16:00:00+00:00,12.09,71.99,159.0,603.01,47.0,293.93,3.0,332.0,100834.0,77.83430892888427,227.1023430781044
2012-01-02 17:00:00+00:00,10.86,77.04,0.0,0.0,0.0,286.85,2.43,337.0,100893.0,87.11436435107136,237.42374000252366
2012-01-02 18:00:00+00:00,9.86,82.81,0.0,-0.0,0.0,279.8,2.55,346.0,100928.0,97.46986462914515,246.57314757098322
2012-01-02 19:00:00+00:00,8.86,88.57,0.0,-0.0,0.0,272.75,2.67,356.0,100964.0,108.5430747630358,255.05076632078013
2012-01-02 20:00:00+00:00,7.86,94.34,0.0,-0.0,0.0,265.7,2.79,6.0,101000.0,120.05882314957702,263.4301181696404
2012-01-02 21:00:00+00:00,7.23,96.23,0.0,-0.0,0.0,262.48,2.73,19.0,101006.0,131.7715125995009,272.49890412849027
2012-01-02 22:00:00+00:00,6.6,98.11,0.0,-0.0,0.0,259.27,2.67,33.0,101013.0,143.37694589111305,283.6824689371249
2012-01-02 23:00:00+00:00,5.97,100.0,0.0,-0.0,0.0,256.05,2.61,46.0,101019.0,154.2690139036907,300.34778002443613
2012-01-03 00:00:00+00:00,5.48,100.0,0.0,-0.0,0.0,254.42,2.57,48.0,100980.0,162.60379920812449,331.17020032326207
2012-01-03 01:00:00+00:00,4.98,100.0,0.0,-0.0,0.0,252.78,2.54,50.0,100941.0,163.57451683203328,19.8784963255531
2012-01-03 02:00:00+00:00,4.49,100.0,0.0,-0.0,0.0,251.15,2.51,52.0,100902.0,156.2463578072439,54.99368394378968
2012-01-03 03:00:00+00:00,4.2,100.0,0.0,-0.0,0.0,248.77,2.47,52.0,100893.0,145.6429708353994,73.55507595047567
2012-01-03 04:00:00+00:00,3.91,100.0,0.0,-0.0,0.0,246.38,2.44,52.0,100883.0,134.11077818267083,85.4594825024077
2012-01-03 05:00:00+00:00,3.62,100.0,0.0,-0.0,0.0,244.0,2.4,52.0,100873.0,122.38674933201091,94.80160397274881
2012-01-03 06:00:00+00:00,4.13,100.0,0.0,-0.0,0.0,243.15,2.17,50.0,100902.0,110.80618250862528,103.24190428762756
2012-01-03 07:00:00+00:00,4.63,100.0,0.0,-0.0,0.0,242.3,1.94,48.0,100932.0,99.61694854886402,111.64732863965554
2012-01-03 08:00:00+00:00,5.14,100.0,21.0,154.05,14.0,241.45,1.71,46.0,100961.0,89.08323540820517,120.61786912454437
2012-01-03 09:00:00+00:00,7.62,91.23,181.0,613.72,54.0,248.55,2.05,37.0,100958.0,79.5424344876125,130.66552849475153
2012-01-03 10:00:00+00:00,10.1,82.46,330.0,751.77,76.0,255.65,2.38,28.0,100954.0,71.44648468336283,142.23695352508332
2012-01-03 11:00:00+00:00,12.58,73.69,437.0,815.24,87.0,262.75,2.72,19.0,100951.0,65.3710758368827,155.59062976733117
2012-01-03 12:00:00+00:00,12.98,69.05,497.0,869.38,84.0,266.03,2.78,17.0,100889.0,61.93692963915909,170.53259216969445
2012-01-03 13:00:00+00:00,13.37,64.42,487.0,836.95,92.0,269.32,2.84,16.0,100828.0,61.59880530646736,186.21714829486248
2012-01-03 14:00:00+00:00,13.77,59.78,427.0,820.99,82.0,272.6,2.9,14.0,100766.0,64.40650069514712,201.408328733596
2012-01-03 15:00:00+00:00,12.29,67.09,312.0,748.29,70.0,271.73,2.87,13.0,100779.0,69.97441805341069,215.1360957202475
2012-01-03 16:00:00+00:00,10.82,74.4,159.0,574.22,51.0,270.87,2.84,13.0,100792.0,77.69528417730712,227.0757986627091
2012-01-03 17:00:00+00:00,9.34,81.71,0.0,0.0,0.0,270.0,2.81,12.0,100805.0,86.9730013264317,237.41576160255659
2012-01-03 18:00:00+00:00,8.41,87.13,0.0,-0.0,0.0,266.02,2.82,16.0,100844.0,97.32823680381159,246.57909739106552
2012-01-03 19:00:00+00:00,7.49,92.54,0.0,-0.0,0.0,262.03,2.82,19.0,100883.0,108.40205652617036,255.06755330801556
2012-01-03 20:00:00+00:00,6.56,97.96,0.0,-0.0,0.0,258.05,2.83,23.0,100922.0,119.91847281562451,263.45562336425064
2012-01-03 21:00:00+00:00,6.4,98.64,0.0,-0.0,0.0,255.78,2.67,21.0,100935.0,131.63124635839114,272.5305521687172
2012-01-03 22:00:00+00:00,6.24,99.32,0.0,-0.0,0.0,253.52,2.51,19.0,100948.0,143.2356695702444,283.71244792722695
2012-01-03 23:00:00+00:00,6.08,100.0,0.0,-0.0,0.0,251.25,2.36,17.0,100961.0,154.12646886113157,300.3412976941439
2012-01-04 00:00:00+00:00,5.99,100.0,0.0,-0.0,0.0,250.6,2.34,19.0,100958.0,162.4733021773173,330.9774546077093
2012-01-04 01:00:00+00:00,5.91,100.0,0.0,-0.0,0.0,249.95,2.33,22.0,100954.0,163.5133071954728,19.422644313336264
2012-01-04 02:00:00+00:00,5.82,100.0,0.0,-0.0,0.0,249.3,2.32,24.0,100951.0,156.25107072708298,54.63865091426413
2012-01-04 03:00:00+00:00,5.62,100.0,0.0,-0.0,0.0,247.55,2.32,24.0,100961.0,145.67350052204154,73.30699417210809
2012-01-04 04:00:00+00:00,5.41,100.0,0.0,-0.0,0.0,245.8,2.32,25.0,100971.0,134.1491891503129,85.26698145289498
2012-01-04 05:00:00+00:00,5.21,100.0,0.0,-0.0,0.0,244.05,2.32,26.0,100980.0,122.42491020706353,94.63765875756599
2012-01-04 06:00:00+00:00,5.62,98.44,0.0,-0.0,0.0,242.9,2.4,29.0,101010.0,110.83917460314733,103.09221647805873
2012-01-04 07:00:00+00:00,6.02,96.88,0.0,-0.0,0.0,241.75,2.48,32.0,101039.0,99.6407953800481,111.50337186336765
2012-01-04 08:00:00+00:00,6.43,95.32,21.0,154.18,14.0,240.6,2.57,35.0,101068.0,89.09396824850676,120.4741629240383
2012-01-04 09:00:00+00:00,8.59,84.46,182.0,612.93,55.0,245.87,3.0,35.0,101055.0,79.53568820953298,130.5189920171561
2012-01-04 10:00:00+00:00,10.74,73.59,330.0,753.34,75.0,251.13,3.44,35.0,101042.0,71.41757555894932,142.0876767058602
2012-01-04 11:00:00+00:00,12.9,62.73,438.0,815.67,87.0,256.4,3.88,34.0,101029.0,65.31587969688498,155.44357095238934
2012-01-04 12:00:00+00:00,13.83,59.2,496.0,856.36,88.0,262.9,3.79,35.0,100945.0,61.853762890647864,170.3982540267308
2012-01-04 13:00:00+00:00,14.75,55.68,494.0,867.66,83.0,269.4,3.7,35.0,100860.0,61.490280819501336,186.1078713277126
2012-01-04 14:00:00+00:00,15.68,52.15,429.0,821.74,82.0,275.9,3.61,35.0,100776.0,64.27912088233795,201.33121371682785
2012-01-04 15:00:00+00:00,14.24,58.96,315.0,749.19,71.0,274.2,3.34,30.0,100811.0,69.8357132763428,215.09007343455136
2012-01-04 16:00:00+00:00,12.79,65.76,160.0,566.88,52.0,272.5,3.06,26.0,100847.0,77.55124781939263,227.0550629730086
2012-01-04 17:00:00+00:00,11.35,72.57,0.0,0.0,0.0,270.8,2.79,21.0,100883.0,86.82738675887411,237.41407838339046
2012-01-04 18:00:00+00:00,10.53,78.68,0.0,-0.0,0.0,267.0,2.8,26.0,100922.0,97.18298389121006,246.5917634091458
2012-01-04 19:00:00+00:00,9.72,84.79,0.0,-0.0,0.0,263.2,2.82,30.0,100961.0,108.25788274822992,255.09157992139723
2012-01-04 20:00:00+00:00,8.9,90.9,0.0,-0.0,0.0,259.4,2.84,34.0,101000.0,119.77525739782806,263.48915242910516
2012-01-04 21:00:00+00:00,8.48,93.93,0.0,-0.0,0.0,257.37,2.77,36.0,100993.0,131.48817645499497,272.5714766136294
2012-01-04 22:00:00+00:00,8.06,96.97,0.0,-0.0,0.0,255.33,2.69,37.0,100987.0,143.09129614978218,283.753763636924
2012-01-04 23:00:00+00:00,7.64,100.0,0.0,-0.0,0.0,253.3,2.62,38.0,100980.0,153.97985647254015,300.34947186575914
2012-01-05 00:00:00+00:00,7.42,100.0,0.0,-0.0,0.0,251.27,2.66,38.0,100941.0,162.3364096924742,330.80180003945327
2012-01-05 01:00:00+00:00,7.2,100.0,0.0,-0.0,0.0,249.23,2.69,38.0,100902.0,163.44357116677543,18.967574484568104
2012-01-05 02:00:00+00:00,6.98,100.0,0.0,-0.0,0.0,247.2,2.73,38.0,100863.0,156.24861035489232,54.273265968392025
2012-01-05 03:00:00+00:00,6.43,100.0,0.0,-0.0,0.0,245.6,2.69,38.0,100834.0,145.69804126945462,73.04925335452589
2012-01-05 04:00:00+00:00,5.88,100.0,0.0,-0.0,0.0,244.0,2.65,38.0,100805.0,134.18211015340086,85.06650087812756
2012-01-05 05:00:00+00:00,5.33,100.0,0.0,-0.0,0.0,242.4,2.61,38.0,100776.0,122.4576953039826,94.46700414919042
2012-01-05 06:00:00+00:00,5.64,100.0,0.0,-0.0,0.0,239.92,2.45,37.0,100808.0,110.86668217644026,102.93672852599173
2012-01-05 07:00:00+00:00,5.94,100.0,0.0,-0.0,0.0,237.43,2.29,37.0,100841.0,99.65890199399412,111.35431288257803
2012-01-05 08:00:00+00:00,6.25,100.0,21.0,153.96,14.0,234.95,2.12,37.0,100873.0,89.09860034933918,120.3259781222211
2012-01-05 09:00:00+00:00,8.55,91.24,181.0,602.19,56.0,241.03,1.96,29.0,100876.0,79.52241339932613,130.36866703861693
2012-01-05 10:00:00+00:00,10.84,82.47,303.0,557.15,114.0,247.12,1.79,20.0,100880.0,71.38170007190101,141.9355309963883
2012-01-05 11:00:00+00:00,13.14,73.71,412.0,653.63,130.0,253.2,1.63,11.0,100883.0,65.25336918960157,155.2949548156953
2012-01-05 12:00:00+00:00,13.89,68.25,495.0,841.12,93.0,261.25,1.89,4.0,100782.0,61.76316731721938,170.26410984432164
2012-01-05 13:00:00+00:00,14.65,62.79,494.0,853.77,88.0,269.3,2.14,357.0,100681.0,61.374571683462555,186.00075260274315
2012-01-05 14:00:00+00:00,15.4,57.33,430.0,808.16,87.0,277.35,2.4,350.0,100581.0,64.1451580163864,201.25799650324154
2012-01-05 15:00:00+00:00,13.82,63.99,316.0,737.66,74.0,275.63,2.57,348.0,100603.0,69.69123979411849,215.0491720228863
2012-01-05 16:00:00+00:00,12.25,70.64,164.0,580.21,52.0,273.92,2.73,346.0,100626.0,77.40229231542784,227.04018983632068
2012-01-05 17:00:00+00:00,10.67,77.3,0.0,0.0,0.0,272.2,2.9,344.0,100649.0,86.67761924024215,237.4187251581093
2012-01-05 18:00:00+00:00,9.73,82.63,0.0,-0.0,0.0,265.05,2.76,347.0,100678.0,97.03420655950637,246.61116157479364
2012-01-05 19:00:00+00:00,8.79,87.96,0.0,-0.0,0.0,257.9,2.63,350.0,100707.0,108.11065320162896,255.12284311460326
2012-01-05 20:00:00+00:00,7.84,93.29,0.0,-0.0,0.0,250.75,2.5,352.0,100737.0,119.6292737913655,263.53068090440127
2012-01-05 21:00:00+00:00,7.56,95.53,0.0,-0.0,0.0,246.75,2.39,354.0,100720.0,131.34239599484147,272.62162428790464
2012-01-05 22:00:00+00:00,7.27,97.76,0.0,-0.0,0.0,242.75,2.28,355.0,100704.0,142.94391623969466,283.80631712177615
2012-01-05 23:00:00+00:00,6.99,100.0,0.0,-0.0,0.0,238.75,2.17,357.0,100688.0,153.8292735474193,300.3721346782528
2012-01-06 00:00:00+00:00,6.82,100.0,0.0,-0.0,0.0,236.0,2.24,358.0,100649.0,162.19324424961007,330.643243991384
2012-01-06 01:00:00+00:00,6.65,100.0,0.0,-0.0,0.0,233.25,2.31,360.0,100610.0,163.36532468563178,18.514283461277387
2012-01-06 02:00:00+00:00,6.48,100.0,0.0,-0.0,0.0,230.5,2.39,1.0,100571.0,156.2388760498647,53.89807892135866
2012-01-06 03:00:00+00:00,6.32,100.0,0.0,-0.0,0.0,227.97,2.32,6.0,100564.0,145.7164871558695,72.78211402730813
2012-01-06 04:00:00+00:00,6.16,100.0,0.0,-0.0,0.0,225.43,2.25,12.0,100558.0,134.209448050628,84.85820643558469
2012-01-06 05:00:00+00:00,6.0,100.0,0.0,-0.0,0.0,222.9,2.18,17.0,100551.0,122.48502582575368,94.28976828571484
2012-01-06 06:00:00+00:00,6.09,100.0,0.0,-0.0,0.0,221.48,2.07,20.0,100571.0,110.88864092934818,102.77555106060942
2012-01-06 07:00:00+00:00,6.18,100.0,0.0,-0.0,0.0,220.07,1.97,24.0,100590.0,99.67121908232521,111.20025323358226
2012-01-06 08:00:00+00:00,6.28,100.0,8.0,0.0,8.0,218.65,1.86,27.0,100610.0,89.09709824998805,120.17341084573047
2012-01-06 09:00:00+00:00,8.14,91.21,105.0,67.29,91.0,228.73,1.74,27.0,100613.0,79.5025933542235,130.21464537729412
2012-01-06 10:00:00+00:00,9.99,82.42,204.0,117.62,164.0,238.82,1.62,27.0,100616.0,71.33885877782984,141.7806036281283
2012-01-06 11:00:00+00:00,11.85,73.63,288.0,164.1,217.0,248.9,1.5,26.0,100620.0,65.18356191685656,155.1448642039876
2012-01-06 12:00:00+00:00,12.97,67.89,497.0,842.47,93.0,253.38,1.74,23.0,100506.0,61.665177120675494,170.13024065263517
2012-01-06 13:00:00+00:00,14.1,62.15,496.0,854.46,88.0,257.87,1.98,20.0,100392.0,61.251728927747344,185.8958738412454
2012-01-06 14:00:00+00:00,15.22,56.41,432.0,808.58,87.0,262.35,2.22,17.0,100278.0,64.00468002198944,201.18875598523735
2012-01-06 15:00:00+00:00,13.58,63.98,320.0,753.32,71.0,261.08,2.54,22.0,100294.0,69.54108022227749,215.01345919986102
2012-01-06 16:00:00+00:00,11.95,71.56,164.0,557.16,55.0,259.82,2.86,27.0,100311.0,77.24851051364662,227.03122948129018
2012-01-06 17:00:00+00:00,10.31,79.13,0.0,0.0,0.0,258.55,3.17,32.0,100327.0,86.5237969451199,237.4297326777081
2012-01-06 18:00:00+00:00,9.39,82.71,0.0,-0.0,0.0,255.12,3.1,41.0,100363.0,96.88200423128949,246.6373033577912
2012-01-06 19:00:00+00:00,8.47,86.3,0.0,-0.0,0.0,251.68,3.03,51.0,100398.0,107.9604655911833,255.16133490084349
2012-01-06 20:00:00+00:00,7.55,89.88,0.0,-0.0,0.0,248.25,2.95,60.0,100434.0,119.48061601232523,263.5801787178301
2012-01-06 21:00:00+00:00,7.66,87.07,0.0,-0.0,0.0,250.2,2.9,65.0,100428.0,131.19399438887942,272.68093517460574
2012-01-06 22:00:00+00:00,7.76,84.25,0.0,-0.0,0.0,252.15,2.85,70.0,100421.0,142.79361593703356,283.86999982530136
2012-01-06 23:00:00+00:00,7.87,81.44,0.0,-0.0,0.0,254.1,2.8,74.0,100415.0,153.67481181944066,300.40910029116685
2012-01-07 00:00:00+00:00,7.19,83.24,0.0,-0.0,0.0,254.45,2.82,69.0,100376.0,162.04392587318472,330.50174121585314
2012-01-07 01:00:00+00:00,6.5,85.05,0.0,-0.0,0.0,254.8,2.85,64.0,100337.0,163.27859311304042,18.06373348812997
2012-01-07 02:00:00+00:00,5.82,86.85,0.0,-0.0,0.0,255.15,2.87,59.0,100298.0,156.2217735916562,53.51365780342371
2012-01-07 03:00:00+00:00,6.01,87.17,0.0,-0.0,0.0,257.75,2.8,60.0,100317.0,145.72873653064494,72.50584831504193
2012-01-07 04:00:00+00:00,6.2,87.49,0.0,-0.0,0.0,260.35,2.74,61.0,100337.0,134.23111369855198,84.64227009736805
2012-01-07 05:00:00+00:00,6.39,87.81,0.0,-0.0,0.0,262.95,2.68,61.0,100356.0,122.50682712906777,94.10608281770095
2012-01-07 06:00:00+00:00,7.1,87.32,0.0,-0.0,0.0,264.05,2.75,64.0,100389.0,110.9049909270425,102.60879650212564
2012-01-07 07:00:00+00:00,7.81,86.83,0.0,-0.0,0.0,265.15,2.82,66.0,100421.0,99.67770185523771,111.04129496919535
2012-01-07 08:00:00+00:00,8.53,86.34,18.0,87.12,14.0,266.25,2.9,69.0,100454.0,89.0894330462214,120.01655663384997
2012-01-07 09:00:00+00:00,10.64,79.1,193.0,742.85,38.0,272.07,3.17,73.0,100444.0,79.47621579650249,130.05701722670324
2012-01-07 10:00:00+00:00,12.76,71.86,310.0,592.32,108.0,277.88,3.44,76.0,100434.0,71.28905631238202,141.62297927185392
2012-01-07 11:00:00+00:00,14.87,64.62,444.0,831.78,83.0,283.7,3.71,80.0,100424.0,65.1064789969625,154.9933787524667
2012-01-07 12:00:00+00:00,15.69,62.26,501.0,858.17,88.0,289.28,3.62,80.0,100337.0,61.55982932267048,169.99672411195706
2012-01-07 13:00:00+00:00,16.51,59.9,501.0,871.64,83.0,294.87,3.53,80.0,100249.0,61.121805714472714,185.79331361371058
2012-01-07 14:00:00+00:00,17.33,57.54,437.0,825.13,83.0,300.45,3.43,79.0,100161.0,63.85775632488772,201.1235680181819
2012-01-07 15:00:00+00:00,15.69,64.21,323.0,753.53,72.0,298.23,3.23,72.0,100187.0,69.38531801252026,214.9829993966066
2012-01-07 16:00:00+00:00,14.05,70.89,169.0,589.96,52.0,296.02,3.03,65.0,100213.0,77.08999534081268,227.02822842833683
2012-01-07 17:00:00+00:00,12.41,77.56,0.0,0.0,0.0,293.8,2.83,58.0,100239.0,86.3660173051827,237.44712757929972
2012-01-07 18:00:00+00:00,11.47,80.64,0.0,-0.0,0.0,288.28,2.81,60.0,100262.0,96.72647475160569,246.6701957538944
2012-01-07 19:00:00+00:00,10.53,83.73,0.0,-0.0,0.0,282.77,2.79,61.0,100285.0,107.80741522650457,255.20704242048987
2012-01-07 20:00:00+00:00,9.58,86.81,0.0,-0.0,0.0,277.25,2.77,62.0,100307.0,119.32937488101584,263.6376103244868
2012-01-07 21:00:00+00:00,9.28,87.62,0.0,-0.0,0.0,274.63,2.75,63.0,100298.0,131.04305705485274,272.74934266039617
2012-01-07 22:00:00+00:00,8.98,88.43,0.0,-0.0,0.0,272.02,2.73,64.0,100288.0,142.6404765552146,283.94469403774593
2012-01-07 23:00:00+00:00,8.68,89.24,0.0,-0.0,0.0,269.4,2.7,65.0,100278.0,153.5165576932413,300.4601659924321
2012-01-08 00:00:00+00:00,8.16,89.54,0.0,-0.0,0.0,266.72,2.7,65.0,100249.0,161.8885716239774,330.3771965507942
2012-01-08 01:00:00+00:00,7.64,89.85,0.0,-0.0,0.0,264.03,2.69,66.0,100220.0,163.1834108887701,17.616846549705542
2012-01-08 02:00:00+00:00,7.12,90.15,0.0,-0.0,0.0,261.35,2.69,67.0,100190.0,156.19721557939522,53.12058617825954
2012-01-08 03:00:00+00:00,6.74,91.82,0.0,-0.0,0.0,260.93,2.67,66.0,100184.0,145.7346923601491,72.22073899643266
2012-01-08 04:00:00+00:00,6.35,93.48,0.0,-0.0,0.0,260.52,2.64,65.0,100177.0,134.24702222420925,84.4188695750301
2012-01-08 05:00:00+00:00,5.97,95.15,0.0,-0.0,0.0,260.1,2.62,65.0,100171.0,122.52302894074248,93.91608245491886
2012-01-08 06:00:00+00:00,6.24,93.97,0.0,-0.0,0.0,259.13,2.69,66.0,100200.0,110.91567676716848,102.43657866433426
2012-01-08 07:00:00+00:00,6.51,92.79,0.0,-0.0,0.0,258.17,2.77,67.0,100229.0,99.6783101608169,110.87754029275783
2012-01-08 08:00:00+00:00,6.79,91.61,22.0,172.82,14.0,257.2,2.84,68.0,100259.0,89.07558046042242,119.85551009067143
2012-01-08 09:00:00+00:00,9.17,81.88,183.0,601.83,57.0,262.72,2.72,71.0,100259.0,79.4432728931341,129.89587081791484
2012-01-08 10:00:00+00:00,11.55,72.14,341.0,809.7,64.0,268.23,2.59,75.0,100259.0,71.23230135604472,141.46273970783602
2012-01-08 11:00:00+00:00,13.93,62.41,451.0,861.15,76.0,273.75,2.47,79.0,100259.0,65.02214497114103,154.8405745654336
2012-01-08 12:00:00+00:00,14.6,59.59,477.0,714.16,132.0,277.9,2.42,80.0,100177.0,61.447163609886594,169.86363422140425
2012-01-08 13:00:00+00:00,15.26,56.77,501.0,857.34,88.0,282.05,2.38,82.0,100096.0,60.9848571271019,185.69314710633586
2012-01-08 14:00:00+00:00,15.93,53.95,390.0,542.33,156.0,286.2,2.33,83.0,100015.0,63.7044575958442,201.0625052506696
2012-01-08 15:00:00+00:00,14.14,60.96,302.0,583.77,106.0,283.87,2.58,77.0,100038.0,69.22403716524386,214.95785365299196
2012-01-08 16:00:00+00:00,12.35,67.97,174.0,611.69,51.0,281.53,2.83,70.0,100060.0,76.92683949418497,227.03122943962282
2012-01-08 17:00:00+00:00,10.56,74.98,0.0,0.0,0.0,279.2,3.08,64.0,100083.0,86.20437669144596,237.47093239407715
2012-01-08 18:00:00+00:00,9.37,79.72,0.0,-0.0,0.0,275.22,3.05,64.0,100125.0,96.56771407271253,246.70984135396117
2012-01-08 19:00:00+00:00,8.19,84.45,0.0,-0.0,0.0,271.23,3.03,64.0,100168.0,107.65159471810097,255.25994807596135
2012-01-08 20:00:00+00:00,7.0,89.19,0.0,-0.0,0.0,267.25,3.01,64.0,100210.0,119.17563773855568,263.7029349229923
2012-01-08 21:00:00+00:00,6.58,91.79,0.0,-0.0,0.0,264.82,2.84,62.0,100207.0,130.88966515997316,272.82677387078513
2012-01-08 22:00:00+00:00,6.15,94.4,0.0,-0.0,0.0,262.38,2.68,60.0,100203.0,142.4845743974348,284.0302734658355
2012-01-08 23:00:00+00:00,5.73,97.0,0.0,-0.0,0.0,259.95,2.51,58.0,100200.0,153.35459203197325,300.52511345471447
2012-01-09 00:00:00+00:00,5.5,96.39,0.0,-0.0,0.0,259.6,2.63,56.0,100164.0,161.72729513550755,330.2694680226717
2012-01-09 01:00:00+00:00,5.28,95.77,0.0,-0.0,0.0,259.25,2.74,53.0,100129.0,163.07982105749633,17.174499257030845
2012-01-09 02:00:00+00:00,5.05,95.16,0.0,-0.0,0.0,258.9,2.86,51.0,100093.0,156.16512170312922,52.719460371430216
2012-01-09 03:00:00+00:00,4.63,96.63,0.0,-0.0,0.0,259.62,2.83,53.0,100106.0,145.73426245792473,71.92707850791385
2012-01-09 04:00:00+00:00,4.2,98.1,0.0,-0.0,0.0,260.33,2.81,56.0,100119.0,134.2570931788738,84.1881877190641
